37.2533,-81.2713,Reefer,10292,562.0,42.912,-77.7456,1400.0,1,2023-11-17T03:12:52,Load
38.7754,-76.0756,Flatbed,10599,233.0,36.6779,-76.9229,625.0,10,2023-11-17T06:35:56,Load
35.0073,-80.9465,Reefer,10941,309.0,38.5678,-81.9884,1000.0,11,2023-11-17T06:36:01,Load
32.8172,-96.9566,Van,10708,1162.0,42.2593,-83.2067,2200.0,12,2023-11-17T06:38:59,Load
38.7754,-76.0756,Van,10977,210.0,37.2747,-76.7067,650.0,13,2023-11-17T06:39:34,Load
42.7,-83.4073,Van,10881,212.0,40.5558,-81.9192,600.0,14,2023-11-17T07:23:03,Load
Reefer,Long,34.294166564941406,-85.87999725341797,15,2023-11-17T08:12:28,101,Truck
Flatbed,Short,39.91321563720703,-86.21017456054688,16,2023-11-17T08:19:59,134,Truck
Reefer,Long,41.511962890625,-87.74269104003906,27,2023-11-17T08:41:08,169,Truck
42.8794,-78.8775,Van,11057,479.0,42.1033,-86.4817,1200.0,28,2023-11-17T08:41:19,Load
Reefer,Long,40.81547927856445,-74.44510650634766,29,2023-11-17T08:42:24,172,Truck
Reefer,Long,39.03981018066406,-84.61251068115234,30,2023-11-17T08:43:24,185,Truck
Reefer,Long,38.85344314575195,-84.6650619506836,31,2023-11-17T08:43:24,185,Truck
Reefer,Long,38.24916458129883,-85.6312484741211,32,2023-11-17T08:43:25,185,Truck
Reefer,Long,38.13824081420898,-85.68225860595703,33,2023-11-17T08:43:26,185,Truck
Reefer,Long,38.25375747680664,-85.61189270019531,34,2023-11-17T08:43:26,185,Truck
Reefer,Long,42.97785568237305,-77.22093963623047,45,2023-11-17T08:51:16,174,Truck
Van,Long,41.13305282592773,-80.15388488769531,46,2023-11-17T08:53:26,186,Truck
Reefer,Long,43.13368606567383,-80.51978302001953,47,2023-11-17T08:54:06,115,Truck
Van,Short,42.115020751953125,-83.3776626586914,48,2023-11-17T08:54:34,191,Truck
Flatbed,Long,33.85292434692383,-84.24625396728516,49,2023-11-17T08:54:34,132,Truck
Reefer,Short,40.763450622558594,-74.50614929199219,50,2023-11-17T08:54:58,201,Truck
33.6821,-84.1488,Flatbed,40022,480.0,29.9561,-90.0773,1000.0,51,2023-11-17T08:55:55,Load
35.2523,-91.8493,Van,10697,731.0,43.0865,-86.1893,1410.0,52,2023-11-17T08:56:09,Load
39.0,-78.16,Van,10262,552.0,38.75,-85.8,1300.0,53,2023-11-17T08:56:33,Load
Van,Short,40.99319076538086,-82.60523986816406,60,2023-11-17T09:01:25,154,Truck
