37.2533,-81.2713,Reefer,10292,562.0,42.912,-77.7456,1400.0,1,2023-11-17T03:12:52,Load
41.5286,-71.9617,Flatbed,10332,309.0,40.6262,-76.6208,910.0,2,2023-11-17T03:22:36,Load
43.6054,-116.3915,Flatbed,40003,443.0,45.1473,-122.577,1100.0,3,2023-11-17T03:22:36,Load
35.0073,-80.9465,Reefer,10941,309.0,38.5678,-81.9884,1000.0,11,2023-11-17T06:36:01,Load
32.8172,-96.9566,Van,10708,1162.0,42.2593,-83.2067,2200.0,12,2023-11-17T06:38:59,Load
38.7754,-76.0756,Van,10977,210.0,37.2747,-76.7067,650.0,13,2023-11-17T06:39:34,Load
42.7,-83.4073,Van,10881,212.0,40.5558,-81.9192,600.0,14,2023-11-17T07:23:03,Load
Reefer,Long,34.294166564941406,-85.87999725341797,15,2023-11-17T08:12:28,101,Truck
Flatbed,Short,39.91321563720703,-86.21017456054688,16,2023-11-17T08:19:59,134,Truck
Van,Short,36.07754898071289,-87.12014770507812,17,2023-11-17T08:20:41,121,Truck
38.7754,-76.0756,Flatbed,10516,205.0,38.0676,-78.701,450.0,18,2023-11-17T08:22:38,Load
Van,Long,32.50544738769531,-85.60502624511719,19,2023-11-17T08:28:02,106,Truck
Reefer,Long,38.24916458129883,-85.6312484741211,32,2023-11-17T08:43:25,185,Truck
Reefer,Long,38.13824081420898,-85.68225860595703,33,2023-11-17T08:43:26,185,Truck
Reefer,Long,38.25375747680664,-85.61189270019531,34,2023-11-17T08:43:26,185,Truck
Reefer,Long,38.16388702392578,-85.67897033691406,35,2023-11-17T08:43:26,185,Truck
Reefer,Short,41.07944488525391,-86.89201354980469,36,2023-11-17T08:43:37,141,Truck
Reefer,Long,43.16802978515625,-80.28224182128906,37,2023-11-17T08:44:04,115,Truck
41.9573,-83.6597,Van,10781,307.0,38.0489,-84.4998,700.0,38,2023-11-17T08:44:40,Load
Flatbed,Long,34.79556655883789,-80.4051284790039,39,2023-11-17T08:46:07,192,Truck
Flatbed,Long,41.350582122802734,-87.20035552978516,40,2023-11-17T08:46:53,152,Truck
35.2523,-91.8493,Van,10697,731.0,43.0865,-86.1893,1410.0,52,2023-11-17T08:56:09,Load
39.0,-78.16,Van,10262,552.0,38.75,-85.8,1300.0,53,2023-11-17T08:56:33,Load
35.4885,-97.5054,Van,10966,945.0,40.1984,-83.0102,1740.0,54,2023-11-17T08:56:33,Load
37.3436,-77.0741,Flatbed,10197,712.0,40.4167,-86.9,1700.0,55,2023-11-17T08:56:34,Load
Reefer,Long,40.37152862548828,-76.68165588378906,56,2023-11-17T08:56:37,194,Truck
